"","TimePeriod","Value","Percentile","GeoAreaCode","Nature","Indicator","Time_Detail"
"2293",1990,830.721106969198,0.1,98123,"E","3.1.1","Calendar year"
"2294",1990,978.56338061605,0.5,98123,"E","3.1.1","Calendar year"
"2295",1990,1188.96470167027,0.9,98123,"E","3.1.1","Calendar year"
"2296",1991,819.616377181592,0.1,98123,"E","3.1.1","Calendar year"
"2297",1991,961.479879916979,0.5,98123,"E","3.1.1","Calendar year"
"2298",1991,1163.52027999315,0.9,98123,"E","3.1.1","Calendar year"
"2299",1992,819.90227701677,0.1,98123,"E","3.1.1","Calendar year"
"2300",1992,957.929829052651,0.5,98123,"E","3.1.1","Calendar year"
"2301",1992,1150.91298244342,0.9,98123,"E","3.1.1","Calendar year"
"2302",1993,822.920602042984,0.1,98123,"E","3.1.1","Calendar year"
"2303",1993,958.617893516807,0.5,98123,"E","3.1.1","Calendar year"
"2304",1993,1148.6829367532,0.9,98123,"E","3.1.1","Calendar year"
"2305",1994,823.932462388412,0.1,98123,"E","3.1.1","Calendar year"
"2306",1994,957.588110747839,0.5,98123,"E","3.1.1","Calendar year"
"2307",1994,1140.1997907464,0.9,98123,"E","3.1.1","Calendar year"
"2308",1995,825.406483452521,0.1,98123,"E","3.1.1","Calendar year"
"2309",1995,954.99488976465,0.5,98123,"E","3.1.1","Calendar year"
"2310",1995,1133.33730080042,0.9,98123,"E","3.1.1","Calendar year"
"2311",1996,835.986441324051,0.1,98123,"E","3.1.1","Calendar year"
"2312",1996,963.504918432971,0.5,98123,"E","3.1.1","Calendar year"
"2313",1996,1136.52000977255,0.9,98123,"E","3.1.1","Calendar year"
"2314",1997,831.014701280303,0.1,98123,"E","3.1.1","Calendar year"
"2315",1997,955.231649757949,0.5,98123,"E","3.1.1","Calendar year"
"2316",1997,1124.02323150913,0.9,98123,"E","3.1.1","Calendar year"
"2317",1998,828.995352664577,0.1,98123,"E","3.1.1","Calendar year"
"2318",1998,949.654626851326,0.5,98123,"E","3.1.1","Calendar year"
"2319",1998,1112.81919730424,0.9,98123,"E","3.1.1","Calendar year"
"2320",1999,823.997867657345,0.1,98123,"E","3.1.1","Calendar year"
"2321",1999,941.368245295669,0.5,98123,"E","3.1.1","Calendar year"
"2322",1999,1098.31460159763,0.9,98123,"E","3.1.1","Calendar year"
"2323",2000,814.227181854809,0.1,98123,"E","3.1.1","Calendar year"
"2324",2000,925.991473151002,0.5,98123,"E","3.1.1","Calendar year"
"2325",2000,1076.28916522147,0.9,98123,"E","3.1.1","Calendar year"
"2326",2001,803.46336449681,0.1,98123,"E","3.1.1","Calendar year"
"2327",2001,910.486958475996,0.5,98123,"E","3.1.1","Calendar year"
"2328",2001,1054.31740068345,0.9,98123,"E","3.1.1","Calendar year"
"2329",2002,791.874401247797,0.1,98123,"E","3.1.1","Calendar year"
"2330",2002,894.164369418349,0.5,98123,"E","3.1.1","Calendar year"
"2331",2002,1030.94702466036,0.9,98123,"E","3.1.1","Calendar year"
"2332",2003,775.095766911385,0.1,98123,"E","3.1.1","Calendar year"
"2333",2003,871.718308210478,0.5,98123,"E","3.1.1","Calendar year"
"2334",2003,1001.10945334278,0.9,98123,"E","3.1.1","Calendar year"
"2335",2004,750.51094126736,0.1,98123,"E","3.1.1","Calendar year"
"2336",2004,839.728137204257,0.5,98123,"E","3.1.1","Calendar year"
"2337",2004,963.4030397326,0.9,98123,"E","3.1.1","Calendar year"
"2338",2005,717.780638243762,0.1,98123,"E","3.1.1","Calendar year"
"2339",2005,802.242928965183,0.5,98123,"E","3.1.1","Calendar year"
"2340",2005,917.28211947253,0.9,98123,"E","3.1.1","Calendar year"
"2341",2006,691.165201585226,0.1,98123,"E","3.1.1","Calendar year"
"2342",2006,769.647788526479,0.5,98123,"E","3.1.1","Calendar year"
"2343",2006,878.70693049123,0.9,98123,"E","3.1.1","Calendar year"
"2344",2007,665.913396164001,0.1,98123,"E","3.1.1","Calendar year"
"2345",2007,743.169377619784,0.5,98123,"E","3.1.1","Calendar year"
"2346",2007,849.635227366023,0.9,98123,"E","3.1.1","Calendar year"
"2347",2008,649.573741908311,0.1,98123,"E","3.1.1","Calendar year"
"2348",2008,727.503015860412,0.5,98123,"E","3.1.1","Calendar year"
"2349",2008,834.187259153394,0.9,98123,"E","3.1.1","Calendar year"
"2350",2009,634.7365690708,0.1,98123,"E","3.1.1","Calendar year"
"2351",2009,713.420561360564,0.5,98123,"E","3.1.1","Calendar year"
"2352",2009,824.311196513247,0.9,98123,"E","3.1.1","Calendar year"
"2353",2010,619.039167939596,0.1,98123,"E","3.1.1","Calendar year"
"2354",2010,699.088245840037,0.5,98123,"E","3.1.1","Calendar year"
"2355",2010,816.053300107827,0.9,98123,"E","3.1.1","Calendar year"
"2356",2011,606.685093047669,0.1,98123,"E","3.1.1","Calendar year"
"2357",2011,688.214299449892,0.5,98123,"E","3.1.1","Calendar year"
"2358",2011,811.304886216749,0.9,98123,"E","3.1.1","Calendar year"
"2359",2012,592.77082167767,0.1,98123,"E","3.1.1","Calendar year"
"2360",2012,677.256954747879,0.5,98123,"E","3.1.1","Calendar year"
"2361",2012,804.775608371942,0.9,98123,"E","3.1.1","Calendar year"
"2362",2013,580.873811228682,0.1,98123,"E","3.1.1","Calendar year"
"2363",2013,666.256961345366,0.5,98123,"E","3.1.1","Calendar year"
"2364",2013,801.391414969622,0.9,98123,"E","3.1.1","Calendar year"
"2365",2014,570.133569377556,0.1,98123,"E","3.1.1","Calendar year"
"2366",2014,657.514658630223,0.5,98123,"E","3.1.1","Calendar year"
"2367",2014,801.331902105892,0.9,98123,"E","3.1.1","Calendar year"
"2368",2015,557.395265242706,0.1,98123,"E","3.1.1","Calendar year"
"2369",2015,645.898161482605,0.5,98123,"E","3.1.1","Calendar year"
"2370",2015,799.82579176817,0.9,98123,"E","3.1.1","Calendar year"
"2371",2016,546.328534792574,0.1,98123,"E","3.1.1","Calendar year"
"2372",2016,637.412241509056,0.5,98123,"E","3.1.1","Calendar year"
"2373",2016,799.486137119834,0.9,98123,"E","3.1.1","Calendar year"
"2374",2017,537.277826622629,0.1,98123,"E","3.1.1","Calendar year"
"2375",2017,629.283619846075,0.5,98123,"E","3.1.1","Calendar year"
"2376",2017,801.963521260467,0.9,98123,"E","3.1.1","Calendar year"
"2377",1985,885.934438414846,0.1,98124,"E","3.1.1","Calendar year"
"2378",1985,1168.25094578269,0.5,98124,"E","3.1.1","Calendar year"
"2379",1985,1537.54537775963,0.9,98124,"E","3.1.1","Calendar year"
"2380",1986,878.272852421756,0.1,98124,"E","3.1.1","Calendar year"
"2381",1986,1151.12804981416,0.5,98124,"E","3.1.1","Calendar year"
"2382",1986,1511.24646366456,0.9,98124,"E","3.1.1","Calendar year"
"2383",1987,872.350937918742,0.1,98124,"E","3.1.1","Calendar year"
"2384",1987,1134.06499236991,0.5,98124,"E","3.1.1","Calendar year"
"2385",1987,1475.51163513655,0.9,98124,"E","3.1.1","Calendar year"
"2386",1988,867.323252926656,0.1,98124,"E","3.1.1","Calendar year"
"2387",1988,1115.10738879516,0.5,98124,"E","3.1.1","Calendar year"
"2388",1988,1436.23117283215,0.9,98124,"E","3.1.1","Calendar year"
"2389",1989,856.823772791461,0.1,98124,"E","3.1.1","Calendar year"
"2390",1989,1092.76543243519,0.5,98124,"E","3.1.1","Calendar year"
"2391",1989,1393.78015801997,0.9,98124,"E","3.1.1","Calendar year"
"2392",1990,848.291006155468,0.1,98124,"E","3.1.1","Calendar year"
"2393",1990,1073.15608665163,0.5,98124,"E","3.1.1","Calendar year"
"2394",1990,1353.39639194534,0.9,98124,"E","3.1.1","Calendar year"
"2395",1991,838.758766877358,0.1,98124,"E","3.1.1","Calendar year"
"2396",1991,1053.73980317071,0.5,98124,"E","3.1.1","Calendar year"
"2397",1991,1319.83209628699,0.9,98124,"E","3.1.1","Calendar year"
"2398",1992,839.731654023261,0.1,98124,"E","3.1.1","Calendar year"
"2399",1992,1047.4710426524,0.5,98124,"E","3.1.1","Calendar year"
"2400",1992,1301.84398682228,0.9,98124,"E","3.1.1","Calendar year"
"2401",1993,845.701706451405,0.1,98124,"E","3.1.1","Calendar year"
"2402",1993,1048.73996629179,0.5,98124,"E","3.1.1","Calendar year"
"2403",1993,1297.95205792449,0.9,98124,"E","3.1.1","Calendar year"
"2404",1994,854.735576237605,0.1,98124,"E","3.1.1","Calendar year"
"2405",1994,1052.0055131005,0.5,98124,"E","3.1.1","Calendar year"
"2406",1994,1295.43437616544,0.9,98124,"E","3.1.1","Calendar year"
"2407",1995,864.4560254935,0.1,98124,"E","3.1.1","Calendar year"
"2408",1995,1056.61306623542,0.5,98124,"E","3.1.1","Calendar year"
"2409",1995,1292.07093542119,0.9,98124,"E","3.1.1","Calendar year"
"2410",1996,872.727333924484,0.1,98124,"E","3.1.1","Calendar year"
"2411",1996,1061.11936494888,0.5,98124,"E","3.1.1","Calendar year"
"2412",1996,1287.17380856896,0.9,98124,"E","3.1.1","Calendar year"
"2413",1997,882.809257765743,0.1,98124,"E","3.1.1","Calendar year"
"2414",1997,1064.68817548852,0.5,98124,"E","3.1.1","Calendar year"
"2415",1997,1286.08977216777,0.9,98124,"E","3.1.1","Calendar year"
"2416",1998,889.090152944927,0.1,98124,"E","3.1.1","Calendar year"
"2417",1998,1065.80867421858,0.5,98124,"E","3.1.1","Calendar year"
"2418",1998,1281.80927637303,0.9,98124,"E","3.1.1","Calendar year"
"2419",1999,892.206801561416,0.1,98124,"E","3.1.1","Calendar year"
"2420",1999,1066.43921160921,0.5,98124,"E","3.1.1","Calendar year"
"2421",1999,1277.75613655344,0.9,98124,"E","3.1.1","Calendar year"
"2422",2000,891.580799207197,0.1,98124,"E","3.1.1","Calendar year"
"2423",2000,1059.69574323886,0.5,98124,"E","3.1.1","Calendar year"
"2424",2000,1262.12170597614,0.9,98124,"E","3.1.1","Calendar year"
"2425",2001,889.87828944129,0.1,98124,"E","3.1.1","Calendar year"
"2426",2001,1049.50230066462,0.5,98124,"E","3.1.1","Calendar year"
"2427",2001,1246.09979758065,0.9,98124,"E","3.1.1","Calendar year"
"2428",2002,883.785519545213,0.1,98124,"E","3.1.1","Calendar year"
"2429",2002,1035.97593573995,0.5,98124,"E","3.1.1","Calendar year"
"2430",2002,1222.60279652918,0.9,98124,"E","3.1.1","Calendar year"
"2431",2003,873.921363200337,0.1,98124,"E","3.1.1","Calendar year"
"2432",2003,1017.53912502842,0.5,98124,"E","3.1.1","Calendar year"
"2433",2003,1195.41581873041,0.9,98124,"E","3.1.1","Calendar year"
"2434",2004,850.108561497766,0.1,98124,"E","3.1.1","Calendar year"
"2435",2004,984.288892766707,0.5,98124,"E","3.1.1","Calendar year"
"2436",2004,1152.73663403717,0.9,98124,"E","3.1.1","Calendar year"
"2437",2005,820.732085207728,0.1,98124,"E","3.1.1","Calendar year"
"2438",2005,945.678367994771,0.5,98124,"E","3.1.1","Calendar year"
"2439",2005,1106.02882455147,0.9,98124,"E","3.1.1","Calendar year"
"2440",2006,791.778876417035,0.1,98124,"E","3.1.1","Calendar year"
"2441",2006,910.36427078011,0.5,98124,"E","3.1.1","Calendar year"
"2442",2006,1064.37609356283,0.9,98124,"E","3.1.1","Calendar year"
"2443",2007,767.190106730635,0.1,98124,"E","3.1.1","Calendar year"
"2444",2007,883.598035907853,0.5,98124,"E","3.1.1","Calendar year"
"2445",2007,1033.93981179955,0.9,98124,"E","3.1.1","Calendar year"
"2446",2008,755.541175229449,0.1,98124,"E","3.1.1","Calendar year"
"2447",2008,872.32631698668,0.5,98124,"E","3.1.1","Calendar year"
"2448",2008,1023.33297462861,0.9,98124,"E","3.1.1","Calendar year"
"2449",2009,742.09163624251,0.1,98124,"E","3.1.1","Calendar year"
"2450",2009,861.655951582006,0.5,98124,"E","3.1.1","Calendar year"
"2451",2009,1018.36961811344,0.9,98124,"E","3.1.1","Calendar year"
"2452",2010,729.445013059033,0.1,98124,"E","3.1.1","Calendar year"
"2453",2010,850.877013179,0.5,98124,"E","3.1.1","Calendar year"
"2454",2010,1012.51813757604,0.9,98124,"E","3.1.1","Calendar year"
"2455",2011,717.732572727362,0.1,98124,"E","3.1.1","Calendar year"
"2456",2011,841.815138887476,0.5,98124,"E","3.1.1","Calendar year"
"2457",2011,1013.35617179568,0.9,98124,"E","3.1.1","Calendar year"
"2458",2012,702.217826630201,0.1,98124,"E","3.1.1","Calendar year"
"2459",2012,831.567851482527,0.5,98124,"E","3.1.1","Calendar year"
"2460",2012,1013.27876016681,0.9,98124,"E","3.1.1","Calendar year"
"2461",2013,686.450559309503,0.1,98124,"E","3.1.1","Calendar year"
"2462",2013,819.212258394134,0.5,98124,"E","3.1.1","Calendar year"
"2463",2013,1012.60580199435,0.9,98124,"E","3.1.1","Calendar year"
"2464",2014,674.799440830588,0.1,98124,"E","3.1.1","Calendar year"
"2465",2014,811.189933133078,0.5,98124,"E","3.1.1","Calendar year"
"2466",2014,1020.2203620647,0.9,98124,"E","3.1.1","Calendar year"
"2467",2015,656.520457732513,0.1,98124,"E","3.1.1","Calendar year"
"2468",2015,795.741343042621,0.5,98124,"E","3.1.1","Calendar year"
"2469",2015,1015.84934784277,0.9,98124,"E","3.1.1","Calendar year"
"2470",2016,638.924516561279,0.1,98124,"E","3.1.1","Calendar year"
"2471",2016,782.042050489896,0.5,98124,"E","3.1.1","Calendar year"
"2472",2016,1013.73350743371,0.9,98124,"E","3.1.1","Calendar year"
"2473",2017,624.034622689777,0.1,98124,"E","3.1.1","Calendar year"
"2474",2017,769.453062126718,0.5,98124,"E","3.1.1","Calendar year"
"2475",2017,1016.23745668561,0.9,98124,"E","3.1.1","Calendar year"
"2476",1985,293.763173861568,0.1,98125,"E","3.1.1","Calendar year"
"2477",1985,374.163562638205,0.5,98125,"E","3.1.1","Calendar year"
"2478",1985,513.553065063881,0.9,98125,"E","3.1.1","Calendar year"
"2479",1986,286.718249279515,0.1,98125,"E","3.1.1","Calendar year"
"2480",1986,363.045992395758,0.5,98125,"E","3.1.1","Calendar year"
"2481",1986,492.478027772165,0.9,98125,"E","3.1.1","Calendar year"
"2482",1987,275.16822087198,0.1,98125,"E","3.1.1","Calendar year"
"2483",1987,347.301000200645,0.5,98125,"E","3.1.1","Calendar year"
"2484",1987,467.214774713778,0.9,98125,"E","3.1.1","Calendar year"
"2485",1988,264.790178569694,0.1,98125,"E","3.1.1","Calendar year"
"2486",1988,332.811512532905,0.5,98125,"E","3.1.1","Calendar year"
"2487",1988,445.319359012981,0.9,98125,"E","3.1.1","Calendar year"
"2488",1989,253.62723250395,0.1,98125,"E","3.1.1","Calendar year"
"2489",1989,319.554747565051,0.5,98125,"E","3.1.1","Calendar year"
"2490",1989,425.726845001007,0.9,98125,"E","3.1.1","Calendar year"
"2491",1990,241.693020307418,0.1,98125,"E","3.1.1","Calendar year"
"2492",1990,302.394242995602,0.5,98125,"E","3.1.1","Calendar year"
"2493",1990,400.774317096288,0.9,98125,"E","3.1.1","Calendar year"
"2494",1991,231.421314925515,0.1,98125,"E","3.1.1","Calendar year"
"2495",1991,289.337119407686,0.5,98125,"E","3.1.1","Calendar year"
"2496",1991,380.420108738799,0.9,98125,"E","3.1.1","Calendar year"
"2497",1992,225.286476950159,0.1,98125,"E","3.1.1","Calendar year"
"2498",1992,281.462223239361,0.5,98125,"E","3.1.1","Calendar year"
"2499",1992,369.502137198801,0.9,98125,"E","3.1.1","Calendar year"
"2500",1993,214.247484640865,0.1,98125,"E","3.1.1","Calendar year"
"2501",1993,268.105264148349,0.5,98125,"E","3.1.1","Calendar year"
"2502",1993,352.52889233209,0.9,98125,"E","3.1.1","Calendar year"
"2503",1994,203.372647870234,0.1,98125,"E","3.1.1","Calendar year"
"2504",1994,256.162513175986,0.5,98125,"E","3.1.1","Calendar year"
"2505",1994,336.975964597738,0.9,98125,"E","3.1.1","Calendar year"
"2506",1995,192.060600451203,0.1,98125,"E","3.1.1","Calendar year"
"2507",1995,243.90413572614,0.5,98125,"E","3.1.1","Calendar year"
"2508",1995,321.316728464449,0.9,98125,"E","3.1.1","Calendar year"
"2509",1996,182.114759883496,0.1,98125,"E","3.1.1","Calendar year"
"2510",1996,233.26466584704,0.5,98125,"E","3.1.1","Calendar year"
"2511",1996,309.295847385904,0.9,98125,"E","3.1.1","Calendar year"
"2512",1997,181.803949369558,0.1,98125,"E","3.1.1","Calendar year"
"2513",1997,233.588246808199,0.5,98125,"E","3.1.1","Calendar year"
"2514",1997,311.586297796769,0.9,98125,"E","3.1.1","Calendar year"
"2515",1998,174.579424829415,0.1,98125,"E","3.1.1","Calendar year"
"2516",1998,225.537103752716,0.5,98125,"E","3.1.1","Calendar year"
"2517",1998,301.061967305565,0.9,98125,"E","3.1.1","Calendar year"
"2518",1999,167.907776564288,0.1,98125,"E","3.1.1","Calendar year"
"2519",1999,217.714249383189,0.5,98125,"E","3.1.1","Calendar year"
"2520",1999,291.170111237878,0.9,98125,"E","3.1.1","Calendar year"
"2521",2000,164.161340018759,0.1,98125,"E","3.1.1","Calendar year"
"2522",2000,213.876446483383,0.5,98125,"E","3.1.1","Calendar year"
"2523",2000,287.085915914784,0.9,98125,"E","3.1.1","Calendar year"
"2524",2001,159.744613717093,0.1,98125,"E","3.1.1","Calendar year"
"2525",2001,209.720155287178,0.5,98125,"E","3.1.1","Calendar year"
"2526",2001,282.355601756461,0.9,98125,"E","3.1.1","Calendar year"
"2527",2002,157.267210975427,0.1,98125,"E","3.1.1","Calendar year"
"2528",2002,207.45993713367,0.5,98125,"E","3.1.1","Calendar year"
"2529",2002,280.452309559831,0.9,98125,"E","3.1.1","Calendar year"
"2530",2003,156.973068618113,0.1,98125,"E","3.1.1","Calendar year"
"2531",2003,207.552646300724,0.5,98125,"E","3.1.1","Calendar year"
"2532",2003,280.348227826251,0.9,98125,"E","3.1.1","Calendar year"
"2533",2004,154.002199947427,0.1,98125,"E","3.1.1","Calendar year"
"2534",2004,204.782256760352,0.5,98125,"E","3.1.1","Calendar year"
"2535",2004,278.352298233132,0.9,98125,"E","3.1.1","Calendar year"
"2536",2005,152.011474036179,0.1,98125,"E","3.1.1","Calendar year"
"2537",2005,202.848412780225,0.5,98125,"E","3.1.1","Calendar year"
"2538",2005,275.894042790731,0.9,98125,"E","3.1.1","Calendar year"
"2539",2006,150.528522927252,0.1,98125,"E","3.1.1","Calendar year"
"2540",2006,200.812222319309,0.5,98125,"E","3.1.1","Calendar year"
"2541",2006,273.651997260971,0.9,98125,"E","3.1.1","Calendar year"
"2542",2007,147.688306547067,0.1,98125,"E","3.1.1","Calendar year"
"2543",2007,198.391288068335,0.5,98125,"E","3.1.1","Calendar year"
"2544",2007,270.893957716028,0.9,98125,"E","3.1.1","Calendar year"
"2545",2008,144.344128460207,0.1,98125,"E","3.1.1","Calendar year"
"2546",2008,194.339168239985,0.5,98125,"E","3.1.1","Calendar year"
"2547",2008,267.200256905855,0.9,98125,"E","3.1.1","Calendar year"
"2548",2009,142.192994222916,0.1,98125,"E","3.1.1","Calendar year"
"2549",2009,191.92668328384,0.5,98125,"E","3.1.1","Calendar year"
"2550",2009,264.649641096014,0.9,98125,"E","3.1.1","Calendar year"
"2551",2010,139.98084668968,0.1,98125,"E","3.1.1","Calendar year"
"2552",2010,188.938064577724,0.5,98125,"E","3.1.1","Calendar year"
"2553",2010,261.520995228607,0.9,98125,"E","3.1.1","Calendar year"
"2554",2011,132.444325619631,0.1,98125,"E","3.1.1","Calendar year"
"2555",2011,180.85248483989,0.5,98125,"E","3.1.1","Calendar year"
"2556",2011,253.333484616586,0.9,98125,"E","3.1.1","Calendar year"
"2557",2012,131.13497841789,0.1,98125,"E","3.1.1","Calendar year"
"2558",2012,178.169570933073,0.5,98125,"E","3.1.1","Calendar year"
"2559",2012,250.582797385736,0.9,98125,"E","3.1.1","Calendar year"
"2560",2013,126.94584480474,0.1,98125,"E","3.1.1","Calendar year"
"2561",2013,173.679984252529,0.5,98125,"E","3.1.1","Calendar year"
"2562",2013,247.140623423284,0.9,98125,"E","3.1.1","Calendar year"
"2563",2014,126.680119761818,0.1,98125,"E","3.1.1","Calendar year"
"2564",2014,172.752753663174,0.5,98125,"E","3.1.1","Calendar year"
"2565",2014,247.573523927423,0.9,98125,"E","3.1.1","Calendar year"
"2566",2015,124.686658610695,0.1,98125,"E","3.1.1","Calendar year"
"2567",2015,170.833355089926,0.5,98125,"E","3.1.1","Calendar year"
"2568",2015,245.98644341827,0.9,98125,"E","3.1.1","Calendar year"
"2569",2016,120.589332351539,0.1,98125,"E","3.1.1","Calendar year"
"2570",2016,167.050237689947,0.5,98125,"E","3.1.1","Calendar year"
"2571",2016,242.400794608547,0.9,98125,"E","3.1.1","Calendar year"
"2572",2017,117.04159454249,0.1,98125,"E","3.1.1","Calendar year"
"2573",2017,163.841234714844,0.5,98125,"E","3.1.1","Calendar year"
"2574",2017,240.430941116617,0.9,98125,"E","3.1.1","Calendar year"
"2575",1985,946.384011190915,0.1,98126,"E","3.1.1","Calendar year"
"2576",1985,1047.01419392631,0.5,98126,"E","3.1.1","Calendar year"
"2577",1985,1229.74784028965,0.9,98126,"E","3.1.1","Calendar year"
"2578",1986,931.966084780778,0.1,98126,"E","3.1.1","Calendar year"
"2579",1986,1029.29298119396,0.5,98126,"E","3.1.1","Calendar year"
"2580",1986,1200.12622086508,0.9,98126,"E","3.1.1","Calendar year"
"2581",1987,918.962826631784,0.1,98126,"E","3.1.1","Calendar year"
"2582",1987,1014.7984952674,0.5,98126,"E","3.1.1","Calendar year"
"2583",1987,1175.62186153488,0.9,98126,"E","3.1.1","Calendar year"
"2584",1988,905.676034951945,0.1,98126,"E","3.1.1","Calendar year"
"2585",1988,998.090415957571,0.5,98126,"E","3.1.1","Calendar year"
"2586",1988,1148.10170243253,0.9,98126,"E","3.1.1","Calendar year"
"2587",1989,899.09400037552,0.1,98126,"E","3.1.1","Calendar year"
"2588",1989,988.013754880945,0.5,98126,"E","3.1.1","Calendar year"
"2589",1989,1129.58967915447,0.9,98126,"E","3.1.1","Calendar year"
"2590",1990,896.306438155886,0.1,98126,"E","3.1.1","Calendar year"
