"iso_alpha_3_code","year_start","year_end","allcause_1549_vr","allcause_1549_wpp","completeness","usability","ratio_vr/wpp"
"ZAF",2015,2016,67062,78395,0.855437209005676,0.76883747683262,0.855437209005676
"ZAF",2016,2017,66182,75254,0.879448268530576,0.770887335375592,0.879448268530576
"ZAF",2017,2018,63061,71327,0.884111206135124,0.778100425153528,0.884111206135124
"ZAF",2018,2019,59752,68502,0.872266503167791,0.775644316664955,0.872266503167791
"ZAF",2019,2020,58252,65259,0.892627836773472,0.758977827884254,0.892627836773472
"ZAF",2020,2021,57637,67515,0.853691772198771,0.73698314887432,0.853691772198771
"TUN",2009,2010,706,2589,0.272692159134801,0.261877172653534,0.272692159134801
"TUN",2013,2014,717,2587,0.277155005798222,0.220718979512949,0.277155005798222
"TUN",2017,2018,661,2400,0.275416666666667,0.237083333333333,0.275416666666667
"TUN",2020,2021,1186,2478,0.478611783696529,0.454460532461467,0.478611783696529
"TUN",2021,2022,1997,3270,0.610703363914373,0.494731003882418,0.610703363914373
"ZWE",1990,1991,4188,10342,0.404950686520982,0.368207309998066,0.404950686520982
"ATG",1985,1986,17,17,1,0.882352941176471,1
"ATG",1986,1987,23,17,1,0.869565217391304,1.35294117647059
"ATG",1987,1988,16,18,1,0.6875,0.888888888888889
"ATG",1988,1989,21,17,1,0.80952380952381,1.23529411764706
"ATG",1989,1990,11,18,1,1,0.611111111111111
"ATG",1990,1991,20,18,1,1,1.11111111111111
"ATG",1991,1992,24,19,1,1,1.26315789473684
"ATG",1992,1993,23,19,1,1,1.21052631578947
"ATG",1993,1994,13,20,1,1,0.65
"ATG",1994,1995,29,20,1,0.896551724137931,1.45
"ATG",1995,1996,21,21,1,0.904761904761905,1
"ATG",1998,1999,23,22,1,0.956521739130435,1.04545454545455
"ATG",1999,2000,35,23,1,0.971428571428571,1.52173913043478
"ATG",2000,2001,15,25,1,1,0.6
"ATG",2001,2002,27,25,1,1,1.08
"ATG",2002,2003,23,26,0.884615384615385,0.916666666666667,0.884615384615385
"ATG",2003,2004,27,25,1,0.931034482758621,1.08
"ATG",2004,2005,26,26,1,0.962962962962963,1
"ATG",2005,2006,15,26,0.576923076923077,0.933333333333333,0.576923076923077
"ATG",2006,2007,32,26,1,0.96875,1.23076923076923
"ATG",2007,2008,29,27,1,1,1.07407407407407
"ATG",2008,2009,38,26,1,1,1.46153846153846
"ATG",2009,2010,21,27,0.777777777777778,1,0.777777777777778
"ATG",2010,2011,22,27,1,1,0.814814814814815
"ATG",2011,2012,23,27,0.851851851851852,0.884615384615385,0.851851851851852
"ATG",2012,2013,34,27,1,0.944444444444444,1.25925925925926
"ATG",2013,2014,18,29,0.620689655172414,0.947368421052632,0.620689655172414
"ATG",2014,2015,33,29,1,1,1.13793103448276
"ATG",2015,2016,23,27,0.851851851851852,0.92,0.851851851851852
"ATG",2016,2017,28,26,1,0.96551724137931,1.07692307692308
"ATG",2017,2018,24,29,0.827586206896552,0.92,0.827586206896552
"ATG",2018,2019,25,29,0.862068965517241,0.925925925925926,0.862068965517241
"ATG",2019,2020,32,30,1,1,1.06666666666667
"ATG",2020,2021,25,32,1,1,0.78125
"ATG",2021,2022,48,31,1,1,1.54838709677419
"ARG",1985,1986,9731,11127,0.874539408645637,0.869004545876241,0.874539408645637
"ARG",1986,1987,10020,10968,0.913566739606127,0.8892330114775,0.913566739606127
"ARG",1987,1988,9953,10809,0.920806735128134,0.893418376779442,0.920806735128134
"ARG",1988,1989,10059,10663,0.943355528462909,0.902614801810958,0.943355528462909
"ARG",1989,1990,9986,10507,0.950414009707814,0.902525393719132,0.950414009707814
"ARG",1990,1991,9925,10790,0.919833178869323,0.897558685446009,0.919833178869323
"ARG",1991,1992,10059,10943,0.919217764781139,0.901346118384658,0.919217764781139
"ARG",1992,1993,10206,11006,0.927312375068145,0.898579571157152,0.927312375068145
"ARG",1993,1994,9931,10786,0.920730576673466,0.900987332339791,0.920730576673466
"ARG",1994,1995,10260,11039,0.929432013769363,0.905201266395296,0.929432013769363
"ARG",1995,1996,10247,11044,0.927834118073162,0.898852029286812,0.927834118073162
"ARG",1996,1997,10318,11039,0.934686112872543,0.902939846223428,0.934686112872543
"ARG",1997,1998,10426,11351,0.918509382433266,0.894194248507868,0.918509382433266
"ARG",1998,1999,10321,10784,0.957066023738872,0.895884886811475,0.957066023738872
"ARG",1999,2000,10479,10715,0.977974801679888,0.891840607210626,0.977974801679888
"ARG",2000,2001,10021,10627,0.942975439917192,0.901895418611296,0.942975439917192
"ARG",2001,2002,10139,10793,0.939405170017604,0.907311564881905,0.939405170017604
"ARG",2002,2003,9888,10359,0.954532290761657,0.900923432089265,0.954532290761657
"ARG",2003,2004,10029,10496,0.955506859756098,0.902425052510979,0.955506859756098
"ARG",2004,2005,9635,9993,0.964174922445712,0.907816229116945,0.964174922445712
"ARG",2005,2006,9595,9834,0.975696562944885,0.90213187902826,0.975696562944885
"ARG",2006,2007,9732,10334,0.941745693826205,0.900320606237249,0.941745693826205
"ARG",2007,2008,9917,10753,0.922254254626616,0.884455370650529,0.922254254626616
"ARG",2008,2009,9766,10540,0.926565464895636,0.879552624032119,0.926565464895636
"ARG",2009,2010,10642,11495,0.925793823401479,0.894189765458422,0.925793823401479
"ARG",2010,2011,10167,10681,0.951877165059451,0.897450214033129,0.951877165059451
"ARG",2011,2012,10199,10149,1,0.895107487027428,1.00492659375308
"ARG",2012,2013,10324,11144,0.926417803302225,0.896244605637682,0.926417803302225
"ARG",2013,2014,10354,11223,0.922569722890493,0.914954654821396,0.922569722890493
"ARG",2014,2015,10304,10974,0.938946601057044,0.911473284563385,0.938946601057044
"ARG",2015,2016,10338,10283,1,0.920808605341246,1.00534863366722
"ARG",2016,2017,10888,11097,0.981166080922772,0.917508417508417,0.981166080922772
"ARG",2017,2018,10675,11252,0.948720227515108,0.928183791606368,0.948720227515108
"ARG",2018,2019,11141,11693,0.952792268878816,0.914631010542556,0.952792268878816
"ARG",2019,2020,10908,11554,0.944088627315215,0.90727035263387,0.944088627315215
"ARG",2020,2021,11527,12150,0.948724279835391,0.906167546174142,0.948724279835391
"ARG",2021,2022,15196,15946,0.952966261131318,0.913301662707839,0.952966261131318
"ARG",2022,2023,12345,12964,0.952252391237272,0.904963773701249,0.952252391237272
"BHS",1985,1986,109,123,0.886178861788618,0.8359375,0.886178861788618
"BHS",1987,1988,102,126,0.80952380952381,0.833333333333333,0.80952380952381
"BHS",1993,1994,156,169,0.923076923076923,0.897590361445783,0.923076923076923
"BHS",1994,1995,155,176,0.880681818181818,0.939024390243902,0.880681818181818
"BHS",1995,1996,182,182,1,0.942708333333333,1
"BHS",1996,1997,181,190,0.952631578947368,0.96195652173913,0.952631578947368
"BHS",1997,1998,186,193,1,0.989247311827957,0.963730569948187
"BHS",1998,1999,217,197,1,0.995391705069124,1.10152284263959
"BHS",1999,2000,197,197,1,0.989847715736041,1
"BHS",2000,2001,194,197,1,0.989690721649485,0.984771573604061
"BHS",2001,2002,204,192,1,1,1.0625
"BHS",2002,2003,181,188,0.962765957446808,0.936170212765957,0.962765957446808
"BHS",2003,2004,188,183,1,0.963917525773196,1.02732240437158
"BHS",2004,2005,142,187,0.759358288770054,0.965753424657534,0.759358288770054
"BHS",2005,2006,192,186,1,0.959390862944162,1.03225806451613
"BHS",2006,2007,202,189,1,0.92018779342723,1.06878306878307
"BHS",2007,2008,187,192,0.973958333333333,0.968586387434555,0.973958333333333
"BHS",2008,2009,177,197,0.898477157360406,0.929347826086957,0.898477157360406
"BHS",2009,2010,181,198,0.914141414141414,0.942105263157895,0.914141414141414
"BHS",2010,2011,191,200,0.955,0.925373134328358,0.955
"BHS",2011,2012,202,199,1,0.920560747663551,1.01507537688442
"BHS",2012,2013,190,199,0.954773869346734,0.92156862745098,0.954773869346734
"BHS",2013,2014,172,199,0.864321608040201,0.913978494623656,0.864321608040201
"BHS",2014,2015,170,197,0.862944162436548,0.888888888888889,0.862944162436548
"BHS",2015,2016,189,209,0.904306220095694,0.874418604651163,0.904306220095694
"BRB",1985,1986,75,79,0.949367088607595,0.823529411764706,0.949367088607595
"BRB",1986,1987,69,82,0.841463414634146,0.881578947368421,0.841463414634146
"BRB",1987,1988,70,84,0.833333333333333,0.931506849315068,0.833333333333333
"BRB",1988,1989,80,82,0.975609756097561,0.963855421686747,0.975609756097561
"BRB",1989,1990,98,85,1,0.979591836734694,1.15294117647059
"BRB",1990,1991,85,86,0.988372093023256,0.964705882352941,0.988372093023256
"BRB",1991,1992,94,90,1,0.957446808510638,1.04444444444444
"BRB",1992,1993,77,95,1,1,0.810526315789474
"BRB",1993,1994,99,90,1,0.98989898989899,1.1
"BRB",1994,1995,105,93,1,0.980952380952381,1.12903225806452
"BRB",1995,1996,109,96,1,1,1.13541666666667
"BRB",2000,2001,120,104,1,0.921875,1.15384615384615
"BRB",2001,2002,81,108,1,1,0.75
"BRB",2002,2003,97,107,1,0.969072164948454,0.906542056074766
"BRB",2003,2004,136,107,1,0.985294117647059,1.27102803738318
"BRB",2004,2005,115,100,1,1,1.15
"BRB",2005,2006,108,104,1,0.981481481481482,1.03846153846154
"BRB",2006,2007,87,108,1,0.977011494252874,0.805555555555556
"BRB",2007,2008,116,103,1,0.974137931034483,1.12621359223301
"BRB",2008,2009,118,103,1,0.991525423728814,1.14563106796116
"BRB",2009,2010,110,104,1,0.990909090909091,1.05769230769231
"BRB",2010,2011,92,104,1,1,0.884615384615385
"BRB",2011,2012,129,103,1,0.984496124031008,1.25242718446602
"BRB",2012,2013,98,99,1,1,0.98989898989899
"BRB",2013,2014,100,99,1,0.99,1.01010101010101
"BLZ",1986,1987,41,54,0.759259259259259,0.869565217391304,0.759259259259259
"BLZ",1987,1988,54,54,1,0.809523809523809,1
"BLZ",1989,1990,46,57,0.807017543859649,0.701754385964912,0.807017543859649
"BLZ",1990,1991,36,58,0.620689655172414,0.729166666666667,0.620689655172414
"BLZ",1991,1992,47,60,0.783333333333333,0.645161290322581,0.783333333333333
"BLZ",1993,1994,52,66,0.787878787878788,0.707692307692308,0.787878787878788
"BLZ",1994,1995,51,70,0.728571428571429,0.646153846153846,0.728571428571429
"BLZ",1995,1996,66,74,0.891891891891892,0.708860759493671,0.891891891891892
"BLZ",1996,1997,56,80,0.7,0.847457627118644,0.7
"BLZ",1997,1998,89,86,1,0.860215053763441,1.03488372093023
"BLZ",1998,1999,116,93,1,0.82258064516129,1.24731182795699
"BLZ",1999,2000,81,97,1,0.975308641975309,0.835051546391753
"BLZ",2000,2001,88,104,1,0.977272727272727,0.846153846153846
"BLZ",2001,2002,116,108,1,0.966101694915254,1.07407407407407
"BLZ",2002,2003,106,103,1,1,1.02912621359223
"BLZ",2003,2004,114,105,1,0.982456140350877,1.08571428571429
"BLZ",2004,2005,103,105,1,0.980582524271845,0.980952380952381
"BLZ",2005,2006,131,108,1,1,1.21296296296296
"BLZ",2006,2007,112,109,1,0.991071428571429,1.02752293577982
"BLZ",2007,2008,126,113,1,0.984126984126984,1.11504424778761
"BLZ",2008,2009,117,115,1,0.991452991452991,1.01739130434783
"BLZ",2009,2010,131,118,1,1,1.11016949152542
"BLZ",2010,2011,143,119,1,0.993006993006993,1.20168067226891
"BLZ",2011,2012,133,121,1,1,1.09917355371901
"BLZ",2012,2013,149,124,1,0.993288590604027,1.20161290322581
"BLZ",2013,2014,132,124,1,1,1.06451612903226
"BLZ",2014,2015,146,124,1,1,1.17741935483871
"BLZ",2015,2016,135,125,1,1,1.08
"BLZ",2016,2017,155,125,1,0.993548387096774,1.24
"BOL",2000,2001,1771,5754,0.307785888077859,0.180666790836282,0.307785888077859
"BOL",2001,2002,1548,5663,0.273353346282889,0.197284869717539,0.273353346282889
"BOL",2002,2003,2269,5526,0.410604415490409,0.198356982823002,0.410604415490409
"BOL",2003,2004,2044,5578,0.366439584080316,0.24303061399008,0.366439584080316
"BRA",1985,1986,51888,84648,0.612985540119081,0.524686791262901,0.612985540119081
"BRA",1986,1987,53680,83980,0.639199809478447,0.538004130367698,0.639199809478447
"BRA",1987,1988,52927,83232,0.635897251057286,0.546328180330671,0.635897251057286
"BRA",1988,1989,54099,81821,0.661187225773334,0.566651127413696,0.661187225773334
"BRA",1989,1990,53710,78375,0.685295055821372,0.584731447731054,0.685295055821372
"BRA",1990,1991,52782,75199,0.701897631617442,0.609006173586733,0.701897631617442
"BRA",1991,1992,53246,72443,0.735005452562704,0.637880549756925,0.735005452562704
"BRA",1992,1993,54457,70084,0.777024713201301,0.667846599214652,0.777024713201301
"BRA",1993,1994,58017,68805,0.84320906910835,0.695131516288972,0.84320906910835
"BRA",1994,1995,59723,69972,0.853527125135769,0.722727272727273,0.853527125135769
"BRA",1995,1996,60959,71154,0.856719228715181,0.736910211635058,0.856719228715181
"BRA",1996,1997,62031,72295,0.858026142886783,0.746150793107696,0.858026142886783
"BRA",1997,1998,60863,73347,0.829795356319959,0.749224622090586,0.829795356319959
"BRA",1998,1999,62185,73394,0.847276344115323,0.748419479148096,0.847276344115323
"BRA",1999,2000,62008,72088,0.860170902230607,0.749892595312998,0.860170902230607
"BRA",2000,2001,61349,70553,0.869544881153176,0.771984035019956,0.869544881153176
"BRA",2001,2002,61431,68842,0.892347694721246,0.79051653855113,0.892347694721246
"BRA",2002,2003,61965,67137,0.922963492559989,0.806363169855582,0.922963492559989
"BRA",2003,2004,61763,66342,0.930978867082693,0.820067456131227,0.930978867082693
"BRA",2004,2005,62043,66753,0.929441373421419,0.827761509074963,0.929441373421419
"BRA",2005,2006,61313,67115,0.913551367056545,0.842127391212949,0.913551367056545
"BRA",2006,2007,61639,67404,0.914470951278856,0.854790754657782,0.914470951278856
"BRA",2007,2008,61879,67630,0.914963773473311,0.863355061062411,0.914963773473311
"BRA",2008,2009,62997,67574,0.932266848196052,0.873707818441065,0.932266848196052
"BRA",2009,2010,64865,67510,0.960820619167531,0.887627165647395,0.960820619167531
"BRA",2010,2011,64269,67233,0.955914506269243,0.900324137003899,0.955914506269243
"BRA",2011,2012,64915,66919,0.970053348077527,0.914081681537817,0.970053348077527
"BRA",2012,2013,64803,66025,0.981491859144264,0.922948275602296,0.981491859144264
"BRA",2013,2014,64766,65313,0.991624944498033,0.933520955351031,0.991624944498033
"BRA",2014,2015,63741,64811,0.98349045686689,0.942527123082679,0.98349045686689
"BRA",2015,2016,63482,63455,1,0.950828450828451,1.00042549838468
"BRA",2016,2017,65280,64546,1,0.946461397058823,1.01137173488675
"BRA",2017,2018,62585,61780,1,0.951010625549253,1.01303010683069
"BRA",2018,2019,61926,60635,1,0.949536543616575,1.02129133338831
"BRA",2019,2020,62554,61094,1,0.943648687533971,1.02389760041903
"BRA",2020,2021,72283,69373,1,0.942144072603517,1.0419471552333
"BRA",2021,2022,96266,92652,1,0.956339725344358,1.03900617363899
"CAN",1985,1986,5513,5525,1,0.947397061491021,0.997828054298643
"CAN",1986,1987,5543,5547,1,0.980155150640447,0.999278889489814
"CAN",1987,1988,5441,5443,1,0.977026281933468,0.999632555575969
"CAN",1988,1989,5560,5562,1,0.97410071942446,0.999640417116145
"CAN",1989,1990,5867,5856,1,0.98005795125277,1.00187841530055
"CAN",1990,1991,5719,5722,1,0.953138660605001,0.999475707794477
"CAN",1991,1992,5878,5889,1,0.961721674038789,0.998132110714892
"CAN",1992,1993,5916,5928,1,0.96974306964165,0.997975708502024
"CAN",1993,1994,6108,6119,1,0.971349050425671,0.998202320640628
"CAN",1994,1995,6019,6034,1,0.965608905133743,0.997514086841233
"CAN",1995,1996,6167,6173,1,0.96643424679747,0.999028025271343
"CAN",1996,1997,6304,6304,1,0.955901015228426,1
"CAN",1997,1998,6073,6090,1,0.937098633294912,0.997208538587849
"CAN",1998,1999,6045,6061,1,0.963275434243176,0.997360171588847
"CAN",1999,2000,6054,6073,1,0.982821275189957,0.996871397991108
"CAN",2000,2001,5988,6009,1,0.974281897127589,0.996505242136795
"CAN",2001,2002,6081,6102,1,0.967768459135011,0.996558505408063
"CAN",2002,2003,6101,6123,1,0.965743320767087,0.996406990037563
"CAN",2003,2004,6007,6027,1,0.967537872482104,0.996681599469056
"CAN",2004,2005,5808,5833,1,0.966769972451791,0.995714040802332
"CAN",2005,2006,6054,6076,1,0.974397092831186,0.996379196840026
"CAN",2006,2007,5895,5913,1,0.956403731976251,0.996955859969559
"CAN",2007,2008,5820,5839,1,0.977319587628866,0.996746018153793
"CAN",2008,2009,5938,5951,1,0.976759851801954,0.997815493194421
"CAN",2009,2010,5869,5886,1,0.976997784971886,0.997111790689772
"CAN",2010,2011,5468,5493,1,0.975859546452085,0.995448752958311
"CAN",2011,2012,5364,5448,1,0.973340790454884,0.984581497797357
"CAN",2012,2013,5433,5457,1,0.978648996870974,0.995601979109401
"CAN",2013,2014,5216,5245,1,0.975076687116564,0.994470924690181
"CAN",2014,2015,5274,5303,1,0.979332574895715,0.99453139732227
"CAN",2015,2016,5096,5121,1,0.959379905808477,0.995118140988088
"CAN",2016,2017,5359,5377,1,0.927971636499347,0.996652408406174
"CAN",2017,2018,5380,5473,1,0.943680297397769,0.98300749132103
"CAN",2018,2019,5600,5601,1,0.942142857142857,0.99982146045349
"CAN",2019,2020,5466,5469,1,0.950786681302598,0.999451453647833
"CAN",2020,2021,6231,6246,1,0.897769218424009,0.99759846301633
"CAN",2021,2022,6673,5686,1,0.874569159298666,1.17358424199789
"CAN",2022,2023,6906,6017,1,0.794092093831451,1.1477480471996
"CHL",1985,1986,3581,3582,0.999720826353992,0.946826280623608,0.999720826353992
"CHL",1986,1987,3499,3549,0.985911524373063,0.950213371266003,0.985911524373063
"CHL",1987,1988,3551,3533,1,0.960292875246409,1.00509482026606
"CHL",1988,1989,3472,3507,1,0.959965437788018,0.99001996007984
"CHL",1989,1990,3613,3528,1,0.95737614171049,1.02409297052154
"CHL",1990,1991,3546,3381,1,0.969543147208122,1.04880212954747
"CHL",1991,1992,3413,3390,1,0.971286258423674,1.00678466076696
"CHL",1992,1993,3283,3401,0.965304322258159,0.968863361547763,0.965304322258159
"CHL",1993,1994,3297,3409,0.967145790554415,0.95813539192399,0.967145790554415
"CHL",1994,1995,3322,3411,0.973907944884198,0.953556731334509,0.973907944884198
"CHL",1995,1996,3329,3395,0.980559646539028,0.962014134275618,0.980559646539028
"CHL",1996,1997,3267,3284,0.994823386114495,0.969277108433735,0.994823386114495
"CHL",1997,1998,3222,3270,0.985321100917431,0.969249692496925,0.985321100917431
"CHL",1998,1999,3171,3217,0.985700963630712,0.965087281795511,0.985700963630712
"CHL",1999,2000,3232,3207,1,0.971639950678175,1.00779544745868
"CHL",2000,2001,3076,3179,0.967599874174269,0.973199870842751,0.967599874174269
"CHL",2001,2002,3275,3163,1,0.97393149439224,1.03540942143535
"CHL",2002,2003,3084,3182,0.969201759899434,0.978050355067786,0.969201759899434
"CHL",2003,2004,3131,3185,0.983045525902669,0.980610298792117,0.983045525902669
"CHL",2004,2005,3248,3177,1,0.960327074500303,1.02234812716399
"CHL",2005,2006,3134,3246,0.965495995070856,0.965181932245922,0.965495995070856
"CHL",2006,2007,3245,3317,0.978293638830268,0.956560814859197,0.978293638830268
"CHL",2007,2008,3239,3349,0.967154374440131,0.922737955346651,0.967154374440131
"CHL",2008,2009,3145,3382,0.929923122412774,0.924871251136019,0.929923122412774
"CHL",2009,2010,3267,3556,0.918728908886389,0.916212338593974,0.918728908886389
"CHL",2010,2011,3402,3504,0.970890410958904,0.908421913327882,0.970890410958904
"CHL",2011,2012,3135,3480,0.900862068965517,0.90962962962963,0.900862068965517
"CHL",2012,2013,3141,3435,0.914410480349345,0.905927455028015,0.914410480349345
"CHL",2013,2014,3186,3394,0.938715380082499,0.902580458103798,0.938715380082499
"CHL",2014,2015,3045,3367,0.904365904365904,0.900488400488401,0.904365904365904
"CHL",2015,2016,3191,3318,0.96172393007836,0.908508158508158,0.96172393007836
"CHL",2016,2017,3034,3271,0.927545093243656,0.898052343274498,0.927545093243656
"CHL",2017,2018,3006,3282,0.915904936014625,0.884709480122324,0.915904936014625
"CHL",2018,2019,3019,3332,0.906062424969988,0.87496224705527,0.906062424969988
"CHL",2019,2020,3104,3501,0.886603827477863,0.88030436055019,0.886603827477863
"CHL",2020,2021,3397,3682,0.922596414991852,0.879103282626101,0.922596414991852
"CHL",2021,2022,3765,4139,0.90964000966417,0.885838150289017,0.90964000966417
"COL",1985,1986,11241,17979,0.625229434340063,0.719555705149781,0.625229434340063
"COL",1986,1987,10476,12214,0.857704273784182,0.739027634106694,0.857704273784182
"COL",1987,1988,10678,12618,0.846251386907592,0.757910337161912,0.846251386907592
"COL",1988,1989,10512,12623,0.832765586627585,0.81130560462502,0.832765586627585
"COL",1989,1990,10850,12505,0.86765293882447,0.811493895326231,0.86765293882447
"COL",1990,1991,10386,12720,0.816509433962264,0.81431585781529,0.816509433962264
"COL",1991,1992,11038,12901,0.855592589721727,0.814894269077536,0.855592589721727
"COL",1992,1993,11128,13216,0.842009685230024,0.779746644548334,0.842009685230024
"COL",1993,1994,11230,13259,0.84697186816502,0.784029447115385,0.84697186816502
"COL",1994,1995,11109,13325,0.833696060037524,0.789189600121636,0.833696060037524
"COL",1995,1996,11177,13306,0.839996993837367,0.796860851192273,0.839996993837367
"COL",1996,1997,11431,13296,0.859732250300842,0.796164303034756,0.859732250300842
"COL",1997,1998,11222,13415,0.836526276556094,0.802183830678334,0.836526276556094
"COL",1998,1999,11336,13656,0.830111306385472,0.817010881634466,0.830111306385472
"COL",1999,2000,11923,14352,0.830755295429208,0.820912280701754,0.830755295429208
"COL",2000,2001,12141,14464,0.83939435840708,0.826807124540855,0.83939435840708
"COL",2001,2002,12303,14542,0.846032182643378,0.827688283078618,0.846032182643378
"COL",2002,2003,12444,14469,0.860045614762596,0.834279072947289,0.860045614762596
"COL",2003,2004,11973,13941,0.858833656122229,0.834972911320217,0.858833656122229
"COL",2004,2005,11627,13684,0.84967845659164,0.83562449459678,0.84967845659164
"COL",2005,2006,11452,13430,0.852717795979151,0.833940385044228,0.852717795979151
"COL",2006,2007,11291,13257,0.8517009881572,0.828376145410846,0.8517009881572
"COL",2007,2008,11099,13169,0.842812666109803,0.835023820500999,0.842812666109803
"COL",2008,2009,11065,13127,0.842919174221071,0.833590376310919,0.842919174221071
"COL",2009,2010,11418,13061,0.874205650409616,0.830686647282487,0.874205650409616
"COL",2010,2011,11141,13034,0.854764462175848,0.830833970925784,0.854764462175848
"COL",2011,2012,10791,12824,0.841469120399251,0.822183654149574,0.841469120399251
"COL",2012,2013,10668,12579,0.848080133555927,0.824572514249525,0.848080133555927
"COL",2013,2014,10498,12546,0.836760720548382,0.820893129158983,0.836760720548382
"COL",2014,2015,10609,12614,0.841049627398129,0.823576137898165,0.841049627398129
"COL",2015,2016,10758,12795,0.840797186400938,0.819294961784433,0.840797186400938
"COL",2016,2017,10893,12864,0.84678171641791,0.820659306724311,0.84678171641791
"COL",2017,2018,10873,13102,0.829873301785987,0.829374659294448,0.829873301785987
"COL",2018,2019,11311,13367,0.846188374354754,0.826877056536045,0.846188374354754
"COL",2019,2020,11641,13390,0.869380134428678,0.831014492753623,0.869380134428678
"COL",2020,2021,13114,15650,0.837955271565495,0.834118634221907,0.837955271565495
"COL",2021,2022,16584,19798,0.837660369734317,0.83452429563087,0.837660369734317
"CRI",1985,1986,557,594,0.937710437710438,0.881877022653722,0.937710437710438
"CRI",1986,1987,541,615,0.879674796747967,0.916524701873935,0.879674796747967
"CRI",1987,1988,547,617,0.886547811993517,0.905882352941176,0.886547811993517
"CRI",1988,1989,614,629,0.976152623211447,0.904619970193741,0.976152623211447
"CRI",1989,1990,594,649,0.915254237288136,0.924528301886792,0.915254237288136
"CRI",1990,1991,610,670,0.91044776119403,0.925696594427245,0.91044776119403
"CRI",1991,1992,668,686,0.973760932944606,0.909596662030598,0.973760932944606
"CRI",1992,1993,658,700,0.94,0.927350427350427,0.94
"CRI",1993,1994,661,731,0.904240766073871,0.941091954022989,0.904240766073871
"CRI",1994,1995,720,756,0.952380952380952,0.937830687830688,0.952380952380952
"CRI",1995,1996,763,784,0.973214285714286,0.93984962406015,0.973214285714286
"CRI",1996,1997,807,820,0.984146341463415,0.941943127962085,0.984146341463415
"CRI",1997,1998,796,829,0.960193003618818,0.944511459589867,0.960193003618818
"CRI",1998,1999,767,844,0.908767772511848,0.936329588014981,0.908767772511848
"CRI",1999,2000,821,844,0.972748815165877,0.936708860759494,0.972748815165877
"CRI",2000,2001,821,858,0.956876456876457,0.942263279445727,0.956876456876457
"CRI",2001,2002,807,876,0.921232876712329,0.955899880810489,0.921232876712329
"CRI",2002,2003,855,877,0.974914481185861,0.93057110862262,0.974914481185861
"CRI",2003,2004,867,886,0.978555304740406,0.938529088913282,0.978555304740406
"CRI",2004,2005,865,909,0.951595159515952,0.965168539325843,0.951595159515952
"CRI",2005,2006,828,889,0.931383577052868,0.935153583617747,0.931383577052868
"CRI",2006,2007,914,896,1,0.896482412060302,1.02008928571429
"CRI",2007,2008,771,929,0.829924650161464,0.892397660818714,0.829924650161464
"CRI",2008,2009,811,941,0.861849096705632,0.889385474860335,0.861849096705632
"CRI",2009,2010,813,937,0.867662753468517,0.871851040525739,0.867662753468517
"CRI",2010,2011,920,966,0.952380952380952,0.905044510385757,0.952380952380952
"CRI",2011,2012,903,967,0.933815925542916,0.908530318602261,0.933815925542916
"CRI",2012,2013,891,957,0.931034482758621,0.93936170212766,0.931034482758621
"CRI",2013,2014,905,952,0.95063025210084,0.905362776025237,0.95063025210084
"CRI",2014,2015,938,968,0.96900826446281,0.930470347648262,0.96900826446281
"CRI",2015,2016,921,950,0.969473684210526,0.954973821989529,0.969473684210526
"CRI",2016,2017,996,1024,0.97265625,0.944713870029098,0.97265625
"CRI",2017,2018,998,1040,0.959615384615385,0.913759689922481,0.959615384615385
"CRI",2018,2019,1061,1109,0.956717763751127,0.958941605839416,0.956717763751127
"CRI",2019,2020,1009,1032,0.977713178294574,0.961501443695861,0.977713178294574
"CRI",2020,2021,1142,1173,0.973572037510656,0.945205479452055,0.973572037510656
"CRI",2021,2022,1351,1373,0.983976693372178,0.965090909090909,0.983976693372178
"CRI",2022,2023,1126,1135,0.992070484581498,0.97117903930131,0.992070484581498
"CUB",1985,1986,4016,4308,0.9322191272052,0.910084224903255,0.9322191272052
"CUB",1986,1987,3964,4428,0.895212285456188,0.914179967615082,0.895212285456188
"CUB",1987,1988,4056,4431,0.915368991198375,0.908110536957987,0.915368991198375
"CUB",1988,1989,4093,4423,0.925390006782727,0.903969838101575,0.925390006782727
"CUB",1989,1990,3909,4401,0.888207225630539,0.908434296365331,0.888207225630539
"CUB",1990,1991,4020,4397,0.914259722538094,0.906897336671978,0.914259722538094
"CUB",1991,1992,4076,4481,0.909618388752511,0.909253865113153,0.909618388752511
"CUB",1992,1993,4187,4468,0.937108325872874,0.915418502202643,0.937108325872874
"CUB",1993,1994,4044,4413,0.91638341264446,0.919210465916915,0.91638341264446
"CUB",1994,1995,4029,4315,0.933719582850521,0.924291686019508,0.933719582850521
"CUB",1995,1996,3986,4220,0.944549763033175,0.927400468384075,0.944549763033175
"CUB",1996,1997,3868,4083,0.947342640215528,0.940254652301665,0.947342640215528
"CUB",1997,1998,3661,3955,0.925663716814159,0.944415584415584,0.925663716814159
"CUB",1998,1999,3761,3811,0.986880083967463,0.949720670391061,0.986880083967463
"CUB",1999,2000,3521,3699,0.951878886185456,0.947268279423756,0.951878886185456
"CUB",2000,2001,3453,3577,0.965334078837014,0.951056729699666,0.965334078837014
"CUB",2001,2002,3312,3462,0.956672443674177,0.943548387096774,0.956672443674177
"CUB",2002,2003,3142,3352,0.937350835322196,0.942371853199879,0.937350835322196
"CUB",2003,2004,3102,3239,0.957702994751466,0.948116121062384,0.957702994751466
